Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,YearsAtCompany,Gender,JobRole,EmployeeID
29,No,Research & Development,9,3,Life Sciences,3,3,Married,2451,6,2,1,Male,Research Scientist,56155596
33,No,Sales,8,4,Life Sciences,1,1,Married,6392,2,1,2,Male,Sales Executive,45638393
30,Yes,Sales,1,3,Life Sciences,2,1,Married,9714,1,3,10,Male,Sales Executive,14554203
38,No,Human Resources,10,4,Human Resources,3,3,Married,6077,3,3,6,Male,Human Resources,40457838
35,No,Research & Development,1,3,Medical,4,1,Single,2450,1,3,3,Male,Laboratory Technician,40634578
30,No,Sales,29,4,Technical Degree,3,2,Married,9250,3,3,4,Male,Sales Executive,89596295
35,Yes,Research & Development,2,3,Life Sciences,1,1,Divorced,2074,1,3,1,Female,Laboratory Technician,21531311
53,Yes,Research & Development,2,5,Technical Degree,3,4,Married,10169,0,3,33,Female,Manufacturing Director,82955736
38,Yes,Research & Development,2,3,Medical,3,2,Married,4855,4,3,5,Male,Manufacturing Director,88274803
32,No,Research & Development,1,4,Technical Degree,4,1,Married,4087,4,2,6,Male,Research Scientist,25410263
48,No,Research & Development,15,4,Other,3,1,Married,2367,8,2,8,Female,Research Scientist,68934825
34,No,Research & Development,7,4,Medical,1,4,Single,2972,1,1,1,Male,Research Scientist,54111061
55,No,Sales,26,5,Marketing,3,4,Married,19586,1,3,36,Male,Manager,69559284
34,No,Research & Development,1,4,Life Sciences,2,4,Married,5484,9,2,2,Male,Research Scientist,48840319
26,No,Research & Development,3,3,Life Sciences,1,4,Married,2061,1,3,1,Female,Research Scientist,80209853
38,No,Sales,14,3,Life Sciences,3,2,Married,9924,0,3,9,Male,Sales Executive,83227175
38,No,Sales,16,3,Life Sciences,2,2,Single,4198,2,4,3,Female,Sales Executive,29040566
36,No,Sales,1,4,Life Sciences,2,3,Single,6815,6,3,1,Female,Sales Executive,33632633
29,No,Research & Development,3,1,Medical,2,1,Single,4723,1,3,10,Male,Laboratory Technician,20159717
35,No,Research & Development,10,4,Medical,1,3,Single,6142,3,3,5,Female,Healthcare Representative,41299446
39,No,Sales,6,3,Medical,4,3,Married,8237,2,3,7,Male,Sales Executive,57009087
29,No,Research & Development,2,1,Life Sciences,1,4,Divorced,8853,1,4,6,Male,Healthcare Representative,59496288
50,No,Sales,9,3,Marketing,3,3,Married,19331,4,3,1,Male,Manager,30499286
23,No,Research & Development,10,3,Technical Degree,4,3,Married,2073,2,3,2,Male,Research Scientist,44730459
36,No,Research & Development,6,4,Life Sciences,1,1,Married,5562,3,3,3,Male,Laboratory Technician,11792083
42,No,Research & Development,9,2,Other,4,4,Single,19613,8,3,1,Male,Manager,19966376
35,No,Research & Development,28,3,Life Sciences,2,3,Married,3407,1,2,10,Male,Laboratory Technician,58725299
34,No,Research & Development,10,4,Technical Degree,4,3,Married,5063,1,2,8,Male,Healthcare Representative,10847793
40,No,Sales,14,2,Life Sciences,4,1,Married,4639,1,3,5,Female,Sales Executive,77936818
43,No,Research & Development,27,3,Technical Degree,4,2,Divorced,4876,5,3,6,Male,Laboratory Technician,76825529
35,No,Research & Development,7,2,Life Sciences,3,4,Married,2690,1,2,1,Male,Laboratory Technician,52583437
46,No,Sales,1,4,Life Sciences,4,1,Single,17567,1,1,26,Male,Manager,65849083
28,Yes,Research & Development,24,3,Medical,3,2,Married,2408,1,3,1,Male,Laboratory Technician,14895492
22,No,Research & Development,26,2,Other,2,3,Married,2814,1,2,4,Female,Research Scientist,43663182
50,No,Research & Development,20,5,Medical,2,3,Married,11245,2,3,30,Male,Healthcare Representative,13282069
32,No,Research & Development,5,4,Other,2,4,Married,3312,3,3,3,Female,Research Scientist,34111639
44,No,Research & Development,7,3,Medical,2,4,Divorced,19049,0,2,22,Female,Research Director,76967753
30,No,Research & Development,7,3,Medical,2,2,Married,2141,1,2,6,Male,Research Scientist,42873754
45,No,Research & Development,5,5,Medical,3,1,Single,5769,1,3,10,Female,Laboratory Technician,25959108
45,No,Sales,26,3,Marketing,1,1,Married,4385,1,3,10,Male,Sales Executive,75016992
31,No,Sales,2,4,Other,4,1,Single,5332,7,3,5,Male,Sales Executive,10684474
36,No,Research & Development,12,4,Life Sciences,3,3,Married,4663,9,3,3,Female,Manufacturing Director,69996011
34,No,Research & Development,10,4,Life Sciences,3,4,Divorced,4724,1,3,9,Male,Manufacturing Director,77931779
49,No,Research & Development,25,4,Life Sciences,3,1,Married,3211,1,2,9,Female,Laboratory Technician,61724879
39,No,Research & Development,10,5,Medical,2,1,Married,5377,2,3,7,Male,Manufacturing Director,76469410
27,No,Research & Development,19,3,Other,4,1,Divorced,4066,1,3,7,Male,Laboratory Technician,69417234
35,No,Research & Development,18,5,Life Sciences,2,1,Married,5208,1,3,16,Male,Research Scientist,16128813
28,No,Research & Development,27,3,Medical,2,1,Divorced,4877,0,2,5,Female,Manufacturing Director,20724088
21,No,Research & Development,5,1,Medical,3,4,Single,3117,1,3,2,Male,Research Scientist,55951995
18,Yes,Sales,3,2,Medical,2,4,Single,1569,1,4,0,Female,Sales Representative,55058697
47,No,Human Resources,26,4,Life Sciences,4,3,Married,19658,3,3,5,Female,Manager,78654867
39,No,Research & Development,3,2,Medical,3,3,Divorced,3069,0,3,10,Male,Laboratory Technician,71634759
40,No,Research & Development,15,3,Life Sciences,1,3,Married,10435,1,3,18,Female,Manufacturing Director,17537949
35,No,Research & Development,8,4,Life Sciences,3,3,Married,4148,1,3,14,Female,Healthcare Representative,42727600
37,No,Research & Development,19,3,Life Sciences,3,3,Married,5768,3,2,4,Male,Manufacturing Director,31035517
39,No,Research & Development,4,3,Medical,1,3,Single,5042,0,1,9,Female,Manufacturing Director,44700158
45,No,Research & Development,2,2,Other,4,4,Divorced,5770,1,3,10,Female,Manufacturing Director,86494841
38,No,Research & Development,2,2,Medical,4,3,Married,7756,3,4,5,Female,Manufacturing Director,57664135
35,Yes,Sales,10,3,Medical,4,1,Married,10306,9,3,13,Male,Sales Executive,73583504
37,No,Research & Development,10,3,Medical,2,2,Married,3936,1,1,8,Female,Research Scientist,12942409
40,No,Research & Development,16,3,Life Sciences,3,4,Single,7945,6,2,4,Female,Manufacturing Director,41943507
44,No,Human Resources,1,5,Human Resources,1,4,Married,5743,4,3,10,Male,Human Resources,18820294
48,No,Research & Development,4,5,Medical,3,4,Married,15202,2,3,2,Male,Manager,77248517
35,Yes,Sales,15,2,Medical,1,4,Divorced,5440,6,2,2,Male,Sales Executive,36698993
24,No,Research & Development,2,1,Technical Degree,1,4,Single,3760,1,3,6,Female,Research Scientist,62368230
27,No,Research & Development,8,3,Medical,2,3,Married,3517,7,3,3,Female,Research Scientist,21384918
27,No,Research & Development,2,3,Medical,4,4,Single,2580,2,2,4,Male,Research Scientist,87782535
40,Yes,Research & Development,7,3,Life Sciences,1,1,Single,2166,3,1,4,Male,Laboratory Technician,47600541
29,No,Sales,10,3,Medical,3,3,Single,5869,9,3,5,Male,Sales Executive,26744093
36,No,Research & Development,5,4,Life Sciences,2,1,Married,8008,4,3,3,Female,Healthcare Representative,55113495
25,No,Research & Development,2,1,Life Sciences,4,3,Divorced,5206,1,3,7,Male,Manufacturing Director,66881320
39,No,Research & Development,12,3,Medical,4,2,Married,5295,4,3,5,Male,Manufacturing Director,72465504
49,No,Research & Development,22,4,Other,1,2,Married,16413,3,3,4,Female,Research Director,17238813
50,No,Research & Development,17,5,Life Sciences,4,1,Divorced,13269,5,3,14,Female,Research Director,23016003
20,No,Sales,2,3,Medical,3,3,Single,2783,1,3,2,Female,Sales Representative,44579368
34,No,Research & Development,3,3,Life Sciences,4,2,Divorced,5433,1,3,11,Female,Research Scientist,32540357
36,No,Research & Development,7,3,Life Sciences,1,2,Single,2013,2,3,4,Male,Laboratory Technician,32117617
49,No,Research & Development,6,1,Life Sciences,3,3,Married,13966,2,3,15,Female,Healthcare Representative,83995052
36,No,Research & Development,1,4,Medical,4,3,Married,4374,0,3,3,Female,Manufacturing Director,24106549
36,No,Research & Development,3,2,Life Sciences,4,1,Divorced,6842,6,3,5,Male,Healthcare Representative,89747054
54,No,Research & Development,22,5,Medical,2,3,Married,17426,3,3,10,Female,Manager,40073869
43,No,Research & Development,15,2,Life Sciences,3,3,Married,17603,1,3,14,Male,Research Director,15554111
35,Yes,Sales,12,4,Other,4,4,Single,4581,3,4,11,Male,Sales Executive,82733754
38,No,Research & Development,1,3,Life Sciences,4,4,Married,4735,7,4,13,Male,Research Scientist,67174144
29,No,Sales,5,3,Medical,1,2,Divorced,4187,1,2,10,Male,Sales Executive,21976776
33,No,Sales,2,4,Medical,4,4,Divorced,5505,1,3,6,Male,Sales Executive,74335325
32,No,Research & Development,2,3,Medical,4,2,Divorced,5470,0,2,9,Male,Research Scientist,58803058
31,No,Sales,5,4,Life Sciences,1,4,Married,5476,1,3,10,Female,Sales Executive,52141669
49,No,Research & Development,16,3,Medical,4,1,Divorced,2587,4,2,2,Female,Laboratory Technician,84898696
38,No,Research & Development,2,3,Medical,4,2,Single,2440,1,3,4,Female,Laboratory Technician,77122209
47,No,Sales,2,4,Life Sciences,2,2,Divorced,15972,6,3,3,Female,Manager,70568573
49,No,Research & Development,1,3,Life Sciences,3,3,Single,15379,4,3,8,Male,Manager,63361015
41,No,Sales,23,2,Life Sciences,4,3,Single,7082,3,3,2,Male,Sales Executive,82638834
20,No,Sales,9,1,Life Sciences,4,1,Single,2728,1,3,2,Male,Sales Representative,44473018
33,No,Sales,16,3,Life Sciences,3,4,Divorced,5368,1,3,6,Female,Sales Executive,38452887
36,No,Research & Development,26,4,Life Sciences,1,3,Married,5347,6,2,3,Male,Healthcare Representative,50086558
44,No,Human Resources,1,3,Life Sciences,3,4,Divorced,3195,4,3,2,Female,Human Resources,81418791
23,Yes,Research & Development,8,1,Medical,4,3,Single,3989,1,3,5,Male,Laboratory Technician,23195007
38,No,Research & Development,4,2,Medical,4,3,Married,3306,7,2,0,Female,Laboratory Technician,34522899
53,No,Research & Development,24,4,Medical,2,4,Married,7005,3,3,4,Male,Healthcare Representative,57355680
48,Yes,Sales,7,2,Medical,4,3,Married,2655,2,3,9,Female,Sales Representative,27007460
32,Yes,Research & Development,2,4,Life Sciences,4,2,Single,1393,1,3,1,Male,Laboratory Technician,51455504
26,No,Research & Development,7,3,Medical,4,4,Single,2570,1,3,7,Male,Laboratory Technician,75729004
55,No,Research & Development,22,3,Technical Degree,1,2,Divorced,3537,5,3,4,Male,Research Scientist,49439375
34,No,Research & Development,5,2,Medical,2,4,Married,3986,1,4,15,Male,Laboratory Technician,59983964
60,No,Research & Development,1,4,Medical,3,4,Divorced,10883,3,4,1,Male,Healthcare Representative,51679989
33,No,Research & Development,21,3,Medical,2,2,Married,2028,1,3,14,Male,Laboratory Technician,10275434
37,No,Sales,1,4,Medical,3,4,Divorced,9525,1,2,6,Male,Sales Executive,17778780
34,No,Research & Development,19,3,Life Sciences,2,4,Married,2929,1,3,10,Female,Research Scientist,65866576
23,Yes,Sales,7,3,Life Sciences,3,4,Divorced,2275,1,3,3,Male,Sales Representative,26706440
44,No,Research & Development,2,3,Life Sciences,3,4,Married,7879,1,3,8,Female,Healthcare Representative,72577699
35,No,Research & Development,2,4,Medical,1,4,Single,4930,0,4,5,Male,Research Scientist,86927284
43,No,Sales,2,3,Medical,4,4,Married,7847,1,3,10,Male,Sales Executive,46541321
24,No,Research & Development,9,3,Medical,3,3,Married,4401,1,3,5,Male,Research Scientist,30696756
41,No,Sales,6,3,Marketing,4,3,Single,9241,1,3,10,Male,Sales Executive,12281953
29,No,Research & Development,9,4,Medical,4,3,Married,2974,9,3,5,Female,Laboratory Technician,86281214
36,No,Sales,2,4,Life Sciences,3,4,Single,4502,3,2,13,Female,Sales Representative,60428429
45,No,Research & Development,1,1,Life Sciences,3,3,Married,10748,3,2,23,Male,Healthcare Representative,37230566
24,Yes,Human Resources,22,1,Human Resources,4,3,Married,1555,1,3,1,Male,Human Resources,73968184
47,Yes,Sales,9,3,Life Sciences,3,3,Married,12936,7,1,23,Male,Sales Executive,43907913
26,No,Research & Development,17,4,Medical,4,3,Married,2305,1,4,3,Male,Laboratory Technician,17277496
45,No,Research & Development,28,2,Technical Degree,4,2,Single,16704,1,3,21,Female,Research Director,12938710
32,No,Research & Development,10,3,Life Sciences,1,3,Married,3433,6,2,5,Male,Research Scientist,80671851
31,No,Research & Development,2,4,Life Sciences,2,3,Married,3477,1,4,5,Male,Laboratory Technician,69763581
41,No,Human Resources,4,3,Human Resources,3,2,Married,6430,6,3,3,Male,Human Resources,43317897
40,No,Research & Development,8,2,Life Sciences,2,1,Married,6516,2,3,1,Female,Manufacturing Director,29341766
24,No,Research & Development,29,1,Medical,2,1,Divorced,3907,1,4,6,Male,Laboratory Technician,51170581
46,No,Research & Development,13,4,Life Sciences,3,2,Single,5562,6,3,10,Male,Healthcare Representative,28257227
35,No,Research & Development,27,4,Life Sciences,4,3,Married,6883,2,3,7,Male,Manufacturing Director,22832553
30,No,Research & Development,16,1,Life Sciences,2,4,Married,2862,1,2,10,Male,Research Scientist,73763690
47,No,Sales,2,4,Marketing,3,2,Married,4978,7,1,1,Male,Sales Executive,35873819
46,No,Sales,2,3,Life Sciences,3,4,Divorced,10368,4,2,10,Male,Sales Executive,87228738
36,Yes,Sales,13,5,Marketing,2,1,Divorced,6134,5,3,2,Male,Sales Executive,24820528
32,Yes,Sales,1,2,Life Sciences,1,2,Single,6735,6,3,0,Male,Sales Executive,49127499
23,No,Research & Development,4,1,Medical,3,2,Single,3295,1,1,3,Female,Laboratory Technician,14364986
31,No,Research & Development,24,1,Technical Degree,4,4,Single,5238,2,2,5,Female,Manufacturing Director,73749406
39,No,Research & Development,1,3,Life Sciences,4,4,Married,6472,1,3,9,Male,Laboratory Technician,30056059
32,No,Sales,19,3,Life Sciences,4,3,Married,9610,3,1,4,Male,Sales Executive,50634072
40,No,Sales,7,4,Medical,2,2,Single,19833,1,2,21,Male,Manager,71687572
45,No,Human Resources,4,3,Life Sciences,3,3,Married,9756,4,4,5,Female,Human Resources,55944495
30,No,Research & Development,2,4,Technical Degree,4,1,Single,4968,0,3,9,Female,Research Scientist,36706029
24,No,Human Resources,10,3,Medical,1,4,Married,2145,0,3,2,Male,Human Resources,85809768
30,Yes,Human Resources,8,3,Human Resources,3,4,Divorced,2180,6,2,4,Female,Human Resources,73426228
31,No,Sales,5,3,Technical Degree,1,3,Married,8346,1,3,5,Male,Sales Executive,55685805
27,No,Research & Development,8,3,Medical,3,4,Single,3445,1,2,6,Female,Research Scientist,11907717
29,Yes,Sales,9,3,Marketing,2,2,Single,2760,1,3,2,Female,Sales Representative,53986582
29,No,Research & Development,1,3,Life Sciences,4,3,Single,6294,8,4,3,Male,Healthcare Representative,86980543
30,No,Sales,15,2,Marketing,3,1,Divorced,7140,2,3,7,Male,Sales Executive,13335265
34,No,Research & Development,2,4,Medical,4,4,Married,2932,0,3,5,Male,Research Scientist,42997510
33,No,Sales,2,3,Marketing,4,2,Single,5147,8,2,11,Female,Sales Executive,22123286
49,No,Sales,11,4,Marketing,4,4,Single,4507,3,4,5,Female,Sales Executive,14852502
33,Yes,Sales,16,3,Life Sciences,1,1,Single,8564,2,2,0,Female,Sales Executive,39828297
38,No,Research & Development,2,2,Medical,3,2,Married,2468,4,2,6,Female,Laboratory Technician,66436407
31,Yes,Sales,16,4,Marketing,1,3,Married,8161,2,3,1,Male,Sales Executive,12187305
29,No,Research & Development,4,3,Technical Degree,4,1,Divorced,2109,1,3,1,Female,Research Scientist,86466364
30,No,Research & Development,16,3,Life Sciences,3,3,Married,5294,3,3,7,Male,Healthcare Representative,67158784
32,No,Research & Development,5,4,Technical Degree,2,2,Single,2718,2,3,7,Male,Research Scientist,19817878
38,No,Research & Development,18,3,Medical,2,4,Married,5811,3,3,1,Male,Healthcare Representative,68896715
43,Yes,Research & Development,17,3,Technical Degree,3,3,Married,2437,9,3,1,Male,Research Scientist,88243070
42,No,Research & Development,12,3,Medical,2,2,Divorced,2766,8,2,5,Male,Laboratory Technician,84414840
55,No,Research & Development,2,3,Medical,3,1,Married,19038,8,3,1,Male,Research Director,35299743
33,No,Research & Development,4,3,Technical Degree,4,2,Divorced,3055,5,2,9,Male,Research Scientist,59864445
41,No,Research & Development,9,4,Life Sciences,3,1,Divorced,2289,1,3,5,Male,Laboratory Technician,72954418
34,No,Sales,10,3,Life Sciences,4,3,Divorced,4001,1,3,15,Male,Sales Executive,64174302
53,No,Research & Development,1,4,Medical,1,3,Married,12965,4,2,3,Female,Manufacturing Director,62075444
43,No,Human Resources,2,3,Life Sciences,2,4,Single,3539,0,3,9,Male,Human Resources,21419908
34,No,Sales,3,2,Life Sciences,4,4,Single,6029,5,3,2,Female,Sales Executive,79124448
21,Yes,Sales,7,1,Marketing,2,2,Single,2679,1,3,1,Male,Sales Representative,73379323
38,No,Research & Development,6,2,Other,4,3,Married,3702,1,3,5,Female,Laboratory Technician,53739715
22,Yes,Research & Development,8,1,Medical,3,1,Married,2398,1,3,1,Female,Laboratory Technician,53044015
31,No,Sales,29,4,Marketing,1,4,Married,5468,1,3,12,Female,Sales Executive,29957686
51,No,Research & Development,3,3,Technical Degree,1,3,Married,13116,2,3,2,Female,Manager,68612270
37,No,Sales,9,2,Marketing,2,2,Married,4189,1,3,5,Male,Sales Executive,23682518
46,No,Research & Development,2,4,Medical,3,4,Divorced,19328,7,3,2,Male,Research Director,13954724
36,No,Research & Development,10,3,Life Sciences,4,1,Married,8321,7,3,12,Male,Healthcare Representative,26534629
44,Yes,Research & Development,1,2,Medical,3,2,Divorced,2342,1,2,5,Male,Research Scientist,51232277
37,No,Human Resources,8,2,Other,3,2,Divorced,4071,2,2,10,Male,Human Resources,64993383
35,Yes,Sales,27,3,Life Sciences,3,4,Single,5813,1,3,10,Male,Sales Executive,20159361
33,No,Research & Development,8,4,Life Sciences,4,1,Married,3143,6,3,10,Male,Research Scientist,40340100
28,No,Research & Development,1,3,Life Sciences,3,4,Married,2044,1,4,5,Male,Research Scientist,20526392
39,No,Research & Development,10,1,Medical,3,3,Single,13464,7,3,4,Male,Research Director,24638116
46,No,Sales,26,2,Life Sciences,2,2,Single,7991,8,3,2,Male,Sales Executive,68859404
40,No,Research & Development,2,2,Life Sciences,3,1,Married,3377,4,2,4,Female,Laboratory Technician,82886564
42,No,Research & Development,13,3,Medical,2,1,Married,5538,5,2,0,Male,Healthcare Representative,87806440
35,No,Research & Development,2,2,Medical,2,4,Divorced,5762,2,3,7,Male,Manufacturing Director,83728636
38,No,Human Resources,2,3,Human Resources,1,2,Divorced,2592,5,3,11,Male,Human Resources,39881214
34,Yes,Research & Development,9,4,Life Sciences,4,1,Married,5346,4,2,7,Male,Laboratory Technician,48764887
37,Yes,Research & Development,10,4,Medical,4,1,Single,4213,1,1,10,Male,Manufacturing Director,32902633
39,No,Sales,20,3,Life Sciences,3,4,Divorced,4127,2,3,2,Male,Sales Executive,79653445
43,No,Research & Development,9,3,Life Sciences,1,3,Single,2438,4,2,3,Male,Research Scientist,19984523
41,No,Research & Development,5,3,Life Sciences,2,2,Single,6870,3,1,3,Male,Healthcare Representative,21610499
41,No,Sales,4,1,Marketing,3,3,Divorced,10447,0,4,22,Female,Sales Executive,82119041
30,No,Research & Development,10,3,Medical,1,3,Single,9667,9,3,7,Female,Manufacturing Director,76257872
26,Yes,Human Resources,20,2,Medical,4,2,Married,2148,0,3,5,Female,Human Resources,74789369
46,Yes,Research & Development,21,2,Medical,4,2,Married,8926,4,4,9,Female,Healthcare Representative,53809114
40,No,Research & Development,1,3,Life Sciences,3,4,Divorced,6513,4,3,5,Female,Healthcare Representative,59190719
34,No,Sales,8,2,Technical Degree,2,3,Married,6799,1,3,10,Male,Sales Executive,20342196
58,No,Sales,2,3,Medical,2,2,Divorced,16291,4,2,16,Male,Manager,24722919
35,No,Research & Development,23,4,Medical,2,3,Married,2705,0,4,5,Male,Laboratory Technician,80639321
47,No,Research & Development,4,3,Life Sciences,3,2,Divorced,10333,8,3,22,Female,Manufacturing Director,57816395
40,No,Research & Development,12,3,Life Sciences,2,1,Divorced,4448,2,3,7,Female,Healthcare Representative,78612186
54,No,Research & Development,7,4,Medical,4,4,Married,6854,4,2,7,Female,Research Scientist,33320432
31,No,Sales,7,4,Marketing,1,1,Married,9637,2,3,3,Female,Sales Executive,70249894
28,No,Research & Development,1,3,Medical,3,1,Married,3591,1,3,3,Female,Research Scientist,35386522
38,No,Sales,2,4,Marketing,2,4,Married,5405,2,2,4,Female,Sales Representative,18795606
26,No,Sales,10,3,Medical,3,4,Single,4684,1,3,5,Male,Sales Executive,41943272
58,No,Research & Development,15,4,Life Sciences,1,3,Married,15787,2,3,2,Male,Research Director,28323401
18,No,Research & Development,14,3,Medical,2,3,Single,1514,1,1,0,Female,Research Scientist,44694044
31,Yes,Human Resources,18,5,Human Resources,4,1,Married,2956,0,3,1,Male,Human Resources,42582566
29,Yes,Human Resources,13,3,Human Resources,1,1,Divorced,2335,4,3,2,Male,Human Resources,87361990
45,No,Sales,2,4,Life Sciences,3,3,Married,5154,4,4,8,Female,Sales Executive,64049065
36,No,Research & Development,2,4,Other,4,2,Married,6962,4,3,1,Female,Research Scientist,48122387
43,No,Sales,2,4,Life Sciences,1,4,Married,5675,1,3,7,Male,Sales Executive,18261430
27,No,Research & Development,5,2,Life Sciences,4,4,Single,2379,0,2,5,Female,Laboratory Technician,76598029
29,No,Research & Development,20,1,Medical,4,4,Married,3812,1,4,11,Male,Laboratory Technician,79733002
32,No,Sales,10,4,Marketing,4,4,Single,4648,8,4,0,Male,Sales Executive,14040357
42,No,Research & Development,10,4,Technical Degree,3,3,Married,2936,3,2,6,Male,Research Scientist,72148182
47,No,Research & Development,9,4,Life Sciences,2,3,Single,2105,4,3,2,Female,Laboratory Technician,33383584
46,No,Research & Development,2,2,Life Sciences,4,4,Divorced,8578,3,2,9,Male,Manufacturing Director,48146783
28,No,Human Resources,1,2,Life Sciences,3,4,Divorced,2706,1,3,3,Male,Human Resources,57333958
29,No,Research & Development,29,1,Life Sciences,4,3,Divorced,6384,8,3,7,Male,Healthcare Representative,88285253
42,No,Research & Development,8,3,Life Sciences,4,3,Single,3968,4,3,0,Male,Laboratory Technician,36169540
32,Yes,Sales,2,4,Marketing,3,2,Single,9907,7,2,2,Male,Sales Executive,46870388
46,No,Sales,3,3,Technical Degree,1,1,Divorced,13225,2,3,19,Female,Sales Executive,26742682
27,No,Sales,23,1,Medical,2,3,Married,3540,1,3,9,Female,Sales Representative,34277482
29,No,Human Resources,6,1,Medical,4,2,Married,2804,1,3,1,Male,Human Resources,56704189
43,No,Research & Development,6,3,Medical,1,3,Married,19392,7,3,16,Female,Manager,81398376
48,No,Research & Development,10,3,Life Sciences,4,2,Married,19665,4,3,22,Male,Research Director,14685405
29,Yes,Research & Development,24,2,Life Sciences,4,4,Single,2439,1,2,1,Male,Research Scientist,64743578
46,Yes,Sales,10,3,Life Sciences,3,2,Married,7314,5,3,8,Female,Sales Executive,42728394
27,No,Research & Development,15,3,Life Sciences,4,1,Married,4774,0,2,7,Female,Research Scientist,20691690
39,No,Research & Development,19,4,Other,4,4,Divorced,3902,8,3,2,Male,Research Scientist,10221982
55,No,Research & Development,2,4,Technical Degree,2,4,Married,2662,8,4,5,Male,Research Scientist,80597058
28,No,Sales,3,3,Medical,2,2,Married,2856,1,3,1,Female,Sales Representative,28653711
30,Yes,Sales,9,3,Medical,2,4,Single,1081,1,2,1,Male,Sales Representative,38586340
22,Yes,Research & Development,7,1,Life Sciences,4,2,Single,2472,1,3,1,Male,Research Scientist,72845734
36,No,Sales,10,4,Technical Degree,2,3,Married,5673,1,3,10,Female,Sales Executive,36780533
31,No,Research & Development,20,3,Life Sciences,2,3,Divorced,4197,1,3,10,Male,Laboratory Technician,84366355
34,No,Sales,4,3,Life Sciences,3,4,Married,9713,2,3,5,Male,Sales Executive,13533718
29,No,Research & Development,7,3,Life Sciences,4,1,Single,2062,3,3,3,Male,Laboratory Technician,38865181
37,No,Research & Development,7,4,Medical,4,1,Married,4284,5,3,5,Male,Research Scientist,88031258
35,No,Research & Development,16,2,Other,4,2,Married,4788,0,3,3,Female,Manufacturing Director,58532654
45,No,Research & Development,25,2,Life Sciences,2,4,Married,5906,0,2,9,Female,Manufacturing Director,76255124
36,No,Human Resources,2,1,Human Resources,2,4,Single,3886,1,2,10,Male,Human Resources,80357234
40,No,Research & Development,1,4,Life Sciences,1,1,Divorced,16823,2,3,19,Male,Manager,50156135
26,No,Research & Development,1,2,Life Sciences,2,3,Married,2933,1,2,1,Female,Research Scientist,80804117
27,No,Sales,2,2,Medical,1,3,Single,6500,0,2,8,Female,Sales Executive,60130684
48,No,Research & Development,22,3,Medical,4,4,Divorced,17174,3,3,22,Female,Manager,50662209
44,No,Research & Development,1,4,Life Sciences,2,1,Married,5033,2,3,2,Male,Healthcare Representative,83909460
34,Yes,Research & Development,16,4,Technical Degree,4,1,Married,2307,1,3,5,Male,Research Scientist,87612969
56,Yes,Research & Development,24,2,Life Sciences,1,4,Single,2587,1,3,4,Male,Laboratory Technician,63986391
36,No,Sales,17,2,Marketing,3,2,Married,5507,2,1,4,Male,Sales Executive,32685718
41,No,Sales,8,3,Marketing,3,2,Married,4393,5,3,5,Female,Sales Executive,19492163
42,No,Research & Development,6,3,Medical,3,1,Married,13348,9,4,13,Male,Research Director,22569765
31,No,Sales,10,2,Medical,3,4,Divorced,6583,2,3,5,Female,Sales Executive,35520278
34,No,Sales,3,1,Medical,4,4,Married,8103,3,2,4,Female,Sales Executive,22249251
31,No,Research & Development,4,3,Medical,1,3,Divorced,3978,8,2,2,Female,Laboratory Technician,16455053
26,No,Research & Development,6,3,Other,3,4,Married,2544,0,3,7,Male,Laboratory Technician,19664301
45,No,Research & Development,1,4,Medical,2,3,Single,5399,4,3,4,Male,Healthcare Representative,47685547
33,No,Sales,10,4,Marketing,2,3,Single,5487,1,2,10,Male,Sales Executive,52608957
28,No,Sales,1,2,Life Sciences,3,4,Married,6834,1,3,7,Male,Sales Executive,85456028
29,Yes,Sales,24,3,Technical Degree,3,1,Single,1091,1,3,1,Male,Sales Representative,48186711
39,No,Sales,21,4,Life Sciences,1,3,Married,5736,6,3,3,Female,Sales Executive,42987679
27,No,Research & Development,2,4,Technical Degree,2,2,Married,2226,1,2,5,Male,Research Scientist,12474564
34,No,Research & Development,22,4,Other,3,4,Married,5747,1,3,15,Male,Research Scientist,57871056
28,Yes,Sales,13,2,Marketing,4,3,Single,9854,3,3,2,Female,Sales Executive,14842271
47,No,Research & Development,14,4,Technical Degree,3,2,Married,5467,8,4,8,Male,Research Scientist,55262808
56,No,Sales,11,5,Marketing,4,1,Married,5380,4,3,0,Female,Sales Executive,58216471
39,No,Research & Development,9,2,Medical,1,1,Married,5151,1,3,10,Male,Manufacturing Director,67147003
38,No,Research & Development,8,3,Medical,4,2,Divorced,2133,1,3,20,Female,Research Scientist,25727728
58,No,Sales,21,3,Life Sciences,4,4,Married,17875,4,2,1,Female,Manager,32753054
32,Yes,Research & Development,5,2,Life Sciences,1,3,Single,2432,3,3,4,Female,Research Scientist,37264185
38,No,Research & Development,9,2,Life Sciences,2,4,Divorced,4771,2,4,5,Male,Research Scientist,68693462
49,No,Research & Development,2,1,Life Sciences,2,4,Married,19161,3,3,5,Male,Research Director,24103360
42,No,Sales,12,4,Marketing,2,4,Divorced,5087,3,3,0,Male,Sales Executive,68264759
27,Yes,Human Resources,22,3,Human Resources,1,2,Married,2863,1,3,1,Female,Human Resources,72889007
35,No,Sales,18,4,Medical,2,1,Married,5561,0,1,5,Male,Sales Executive,79112690
